PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
AC,198244,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646390,,,20220204,20220203,1,95.00,,The space of the transnational : feminisms and ummah in African and Southeast Asian writing / Shirin,"Edwin, Shirin, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198245,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646391,,,20220204,20220203,1,21.95,,A short history of Islamic thought / Fitzroy Morrissey.,"Morrissey, Fitzroy, 1991- author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198246,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646392,,,20220204,20220203,1,29.95,,When cities lobby : how local governments compete for power in state politics / Julia Payson.,"Payson, Julia, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198247,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646393,,,20220204,20220203,1,24.95,,"Dangerous ideas on campus : sex, conspiracy, and academic freedom in the age of JFK / Matthew C. Ehr","Ehrlich, Matthew C., 1962-, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198248,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646394,,,20220204,20220203,1,25.00,,"Theorizing colonial cinema : reframing production, circulation, and consumption of film in Asia / ed",,,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198249,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646395,,,20220204,20220203,1,65.00,,"Full house : one space, two shows, 307 artists, and 400 pieces from the Frédéric de Goldschmidt co",,9780300260625,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198250,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646396,,,20220204,20220203,1,55.00,,JULIE MANET : the impressionist memory.,"Mathieu, Marianne.",9780300264098,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198157,ACE,ongoing,Pending,true,AC,20220101,20991231,0,Purchase,P,RB805010001818385200,,,20220202,20220202,1,1300.00,,SIAM journal on mathematics of data science.,,2577-0187,fund name: S-ELEC-2022; vendor note: New subscription started 01/2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,197911,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Peralta, Christine N.",20220110,20220110,1,15.10,,Watchmen / created for television by Damon Lindelof.,,,order group: GROUP2; library note: Rush SWAG 252/ Sp'22  digitze episode 1 / Amazon lost - refunded; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,198304,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Peralta, Christine N.",20220209,20220209,1,12.99,,Watchmen / created for television by Damon Lindelof.,,,order group: GROUP2; library note: Rush SWAG 252/ Sp'22  digitze episode 1 / Amazon lost - reordered; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,197920,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Werner, Margaret C.",20220110,20220110,1,16.99,,"Business minded : a guide to setting up your mind, body and business for success / Carly A. Riordan.","Riordan, Carly A., author.",9781615649976,order group: GROUP3; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198064,ACYF,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Kunichika, Michael M.",20220125,20220125,1,139.00,,"Contested Russian tourism : cosmopolitanism, nation, and empire in the nineteenth century / Susan La","Layton, Susan, author.",,order group: GROUP5; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198081,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Rangan, Pooja G.",20220126,20220126,1,530.00,,"All light, everywhere / a film by Theo Anthony ; Super LTD presents a Memory production in associati",,,order group: GROUP2; library note: Rush ENGL 378/ FAMS 382/ Sp'22  digitize / screen 2/23; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,198072,ACYF,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Engelhardt, Jeffers L.",20220125,20220125,1,150.00,,The Oxford handbook of timbre / edited by Emily I. Dolan and Alexander Rehding.,,,order group: GROUP5; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198295,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Castle, Brandon",20220208,20220208,1,16.54,,How the songs come down : new and selected poems / Carter Revard.,"Revard, Carter.",9781844710645,library note: to RH for ASC; fund name: E-ASC-SKOLNICK-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198299,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Guilford, Joshua M.",20220208,20220208,1,9.90,,Captain Marvel / Marvel Studios presents ; produced by Kevin Feige ; screenplay by Anna Boden & Ryan,,,order group: GROUP2; library note: Rush ENGL 280/ FAMS 210/ Sp'22  digitize / screen 2/28; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,198302,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Balaban, Utku B.",20220208,20220208,1,65.05,,"Human resource management : a critical approach / edited by David G. Collings, Geoffrey T. Wood And",,,order group: GROUP2; library note: Rush  SOCI 208/ Sp'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198190,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646336,,,20220204,20220203,1,75.00,,From Europe's east to the Middle East : Israel's Russian and Polish lineages / edited by Kenneth B.,,9780812253092,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198191,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646337,,,20220204,20220203,1,74.00,,JIHAD : what everyone needs to know.,"AFSARUDDIN, ASMA.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198192,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646338,,,20220204,20220203,1,79.95,,Revival and reconciliation : the Anglican church and the politics of Rwanda / Phillip A. Cantrell II,"Cantrell, Phillip A., author.",9780299335106,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198193,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646339,,,20220204,20220203,1,24.95,,GRIEF : a philosophical guide.,"Cholbi, Michael.",9780691201795,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198194,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646340,,,20220204,20220203,1,29.95,,The untold war at sea : America's revolutionary privateers / Kylie A. Hulbert.,"Hulbert, Kylie A., 1984- author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198195,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646341,,,20220204,20220203,1,34.95,,"Toxic loves, impossible futures : feminist living as resistance / Irmgard Emmelhainz.","Emmelhainz, Irmgard, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198196,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646342,,,20220204,20220203,1,32.95,,Hajj to the heart : Sufi journeys across the Indian Ocean / Scott Kugle.,"Kugle, Scott Alan, 1969-, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198197,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646343,,,20220204,20220203,1,75.00,,"Embracing change : knowledge, continuity, and social representations / edited by Alberta Contarello.",,,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198198,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646344,,,20220204,20220203,1,32.50,,Racial resentment in the political mind / Darren W. Davis and David C. Wilson.,"Davis, Darren W., author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198251,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646397,,,20220204,20220203,1,100.00,,When ideas matter : democracy and corruption in India / Bilal A. Baloch.,"Baloch, Bilal A. (Bilal Ali), 1985- author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198252,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646398,,,20220204,20220203,1,32.50,,The twilight struggle : what the Cold War teaches us about great-power rivalry today / Hal Brands.,"Brands, Hal, 1983-, author.",9780300250787,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198253,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646399,,,20220204,20220203,1,40.00,,BLACK ARTISTS IN AMERICA : from the great depression to civil rights.,"JENKINS, EARNESTINE LOVELLE.",9780300260908,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198254,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646400,,,20220204,20220203,1,95.00,,"Stakes is high : trials, lessons, and triumphs in young Black men's educational journeys / Derrick R","Brooms, Derrick R., author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198255,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646401,,,20220204,20220203,1,28.00,,"How we became sensorimotor : movement, measurement,sensation / Mark Paterson.","Paterson, Mark, 1972-, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198256,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646402,,,20220204,20220203,1,10.00,,GLOBAL SHELTER IMAGINARY : ikea humanitarianism and rightless relief.,"HERSCHER, ANDREW.",9781517912222,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198257,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646403,,,20220204,20220203,1,21.99,,The anatomy of deconversion : keys to a lifelong faith in a culture abandoning Christianity / John M,"Marriott, John, 1972- author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198258,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646404,,,20220204,20220203,1,34.95,,The courteous power : Japan and Southeast Asia in the Indo-Pacific era / edited by John D. Ciorciari,,,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198259,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Capsuto, Stephanie M.",20220204,20220204,1,50.00,,How to be a peer research consultant : a guide for librarians and students / by Maglen Epstein and B,"Epstein, Maglen, author.",9780838937624,order group: GROUP5; library note: Rush; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198162,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Ringer, Monica M.",20220202,20220202,1,71.95,,The aura of kings : legitimacy and divine sanction in Iranian kingship / Abolala Soudavar.,"Soudavar, Abolala.",9781568591094,order group: GROUP2; library note: Rush ARHA/ ASLC/ HIST 357/ Sp'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198161,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Ringer, Monica M.",20220202,20220202,1,98.70,,The aura of kings : legitimacy and divine sanction in Iranian kingship / Abolala Soudavar.,"Soudavar, Abolala.",9781568591094,order group: GROUP2; library note: Rush ARHA / ASLC/ HIST 357/ Sp'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198284,ACYF,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Worsley, Amelia",20220207,20220207,1,130.00,,The single life in the Roman and later Roman world / edited by Sabine R. Huebner (University of Base,,9781108470179,order group: GROUP5; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198289,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Schneider, David E.",20220207,20220207,1,25.69,,The impossible art : adventures in opera / Matthew Aucoin.,"Aucoin, Matthew, 1990- author.",9780374175382,order group: GROUP2; library note: Rush MUSI 420/ Sp'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198134,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,,20220131,20220131,1,33.00,,A broken thing : poets on the line / edited by Emily Rosko and Anton Vander Zee.,,9781609380540,order group: GROUP2; library note: Rush  ENGL 221/ Sp'22     Dryansky; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198070,ACYF,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Smith, Sara",20220125,20220125,1,29.95,,"Laboratory lifestyles : the construction of scientific fictions / edited by Sandra Kaji-O'Grady, Chr",,,library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198189,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Infante, Catherine V.",20220204,20220204,1,33.06,,"Una hora solamente, de la orilla del día / Esther Bendahan ; prólogo de Ángel Wagenstein.","Bendahan Cohen, Esther, author.",9788494529801,order group: GROUP5; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198104,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Brangan, Michaela J.",20220128,20220128,1,11.39,,Colonel Chabert / Honoré de Balzac ; translated by Andrew Brown.,"Balzac, Honoré de, 1799-1850, author.",9781847497734 (paper,order group: GROUP2; library note: Rush LJST 346/ Sp'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198185,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Schneider, David E.",20220204,20220204,1,13.26,,In the shadow of the stars : the lives of singers / a film by Allie Light and Irving Saraf ; produce,,9780767082242,order group: GROUP2; library note: Rush MUSI 420/ Sp'22; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,198187,ACPROQU,ongoing,Pending,true,AC,20220101,20991231,0,Purchase,P,,,,20220204,20220204,1,14461.00,,SciTech premium collection.,,,fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,198150,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Schneider, David E.",20220201,20220201,1,14.99,,"Bohemia, or, La bohème : a play in five acts / Théodore Barrière & Henry Murger ; adapted and tra","Barrière, Théodore, 1825-1877, author.",9781434444158,order group: GROUP5; library note: Rush; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198137,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Robinson, Jason",20220201,20220201,1,76.94,,The reggae nation : the global legacy of Bob Marley & The Wailers / Martijn Huisman ; with a forewor,"Huisman, Martijn, 1986- author.",9789090345505,order group: GROUP5; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198144,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Chowdhury, Nusrat S.",20220201,20220201,1,22.49,,The nutmeg's curse : parables for a planet in crisis / Amitav Ghosh.,"Ghosh, Amitav, 1956-, author.",9780226815459 (hardc,order group: GROUP2; library note: Rush ANTH 251/ Sp'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198145,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Briggs, Sarah",20220201,20220201,1,48.15,,Suite for violin and piano / William Grant Still.,"Still, William Grant, 1895-1978, composer.",,order group: GROUP2; library note: Rush score and part; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198103,ACCLOUD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Henning, Rebecca",20220128,20220128,1,1515.00,,Kaiatonsera ionteweienstakwa kaiatonserase : Nouveau syllabaire iroquois.,"Cuoq, J. A. (Jean André), 1821-1898.",,library note: To RH for ASC; fund name: E-ASC-PHIPSI-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
